customerID,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,AvgChargesPerMonth,tenure_group,HighMonthlyCharges,LongTenure,HighCharge_LongTenure,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Contract_Payment_Month-to-month_Credit card (automatic),Contract_Payment_Month-to-month_Electronic check,Contract_Payment_Month-to-month_Mailed check,Contract_Payment_One year_Bank transfer (automatic),Contract_Payment_One year_Credit card (automatic),Contract_Payment_One year_Electronic check,Contract_Payment_One year_Mailed check,Contract_Payment_Two year_Bank transfer (automatic),Contract_Payment_Two year_Credit card (automatic),Contract_Payment_Two year_Electronic check,Contract_Payment_Two year_Mailed check
8129-GMVGI,-0.440327089412664,0.9606698332671781,-1.4874502802669807,-0.5264250778515946,0,-1.501912816320982,49-60,-0.9991471213800188,1.4631089525584626,-0.4945723100937865,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2882-DDZPG,-0.440327089412664,-0.8320644628904743,-1.5073945462887242,-0.9070154446203766,0,-1.518872434058037,0-12,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3547-LQRIK,-0.440327089412664,0.5939741817803856,-1.259753243185408,-0.4555041928367199,0,-1.2651046081130841,25-48,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
9137-NOQKA,2.271039016322759,-1.2395040756535771,-1.5157046571311175,-0.9909513598557105,0,-1.5306061230737902,0-12,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
5843-TTHGI,-0.440327089412664,-0.5876006952326126,-0.4918990013482794,-0.6135154834623957,0,-0.5037472835618408,13-24,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
1849-RJYIG,-0.440327089412664,-0.9950403079957154,-0.15949456765255274,-0.792174347454766,0,-0.1269118082892515,0-12,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
8868-GAGIO,-0.440327089412664,0.512486259227765,0.6565583170704561,0.6311846524518522,0,0.5874949977965463,25-48,1.000853606642837,-0.6834760994738991,-0.4945723100937865,True,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
4061-UKJWL,-0.440327089412664,-1.1987601143772668,-0.6431430186798349,-0.9448472697527281,0,-0.5819718770001955,0-12,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
5380-XPJNZ,-0.440327089412664,0.22727853029359305,-1.4874502802669807,-0.708150194726412,0,-1.5555411204125298,25-48,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
8263-QMNTJ,-0.440327089412664,1.6125732136881425,1.6870120615272086,2.709773216152195,0,1.7300250037704572,61-72,1.000853606642837,1.4631089525584626,2.0219490246236567,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
8178-EYZUO,-0.440327089412664,0.5532302205040753,0.9607083739020461,0.8256821464413238,1,0.8455649337511362,25-48,1.000853606642837,-0.6834760994738991,-0.4945723100937865,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
3230-JCNZS,-0.440327089412664,1.5718292524118322,1.1368827237607813,2.108147929368158,0,1.148314652027037,61-72,1.000853606642837,1.4631089525584626,2.0219490246236567,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0277-ORXQS,-0.440327089412664,1.368109446030281,-0.47361675749501453,0.4770337521458043,0,-0.457908508433633,61-72,-0.9991471213800188,1.4631089525584626,-0.4945723100937865,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5130-IEKQT,2.271039016322759,-0.3023929662984406,1.3679038051793113,0.1640994831501547,1,1.3719496265830542,25-48,1.000853606642837,-0.6834760994738991,-0.4945723100937865,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
3230-WYKIR,-0.440327089412664,-0.5876006952326126,0.5717951864780458,-0.3784728614302058,1,0.47682100242129366,13-24,1.000853606642837,-0.6834760994738991,-0.4945723100937865,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
7996-BPXHY,-0.440327089412664,-0.791320501614164,-1.322910085587596,-0.860668701411589,0,-1.2994577588249987,13-24,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3227-WLKLI,-0.440327089412664,1.3273654847539706,0.8892414206574647,1.6238564489275484,0,0.8929857503215567,61-72,1.000853606642837,1.4631089525584626,2.0219490246236567,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0407-BDJKB,-0.440327089412664,1.1236456783724194,1.02885128280967,1.526331959767125,1,1.0242459101962422,49-60,1.000853606642837,1.4631089525584626,2.0219490246236567,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
2266-FUBDZ,-0.440327089412664,-0.7098325790615434,-1.5107185906256815,-0.8843384089142207,0,-1.5309374272342349,13-24,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
8237-ULIXL,-0.440327089412664,1.6125732136881425,-1.327896152093032,-0.18152677700942774,0,-1.2855100660447347,61-72,-0.9991471213800188,1.4631089525584626,-0.4945723100937865,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
9600-UDOPK,-0.440327089412664,-0.09867315991688919,0.9723425290813964,0.25727827577934,1,1.0187241741888293,25-48,1.000853606642837,-0.6834760994738991,-0.4945723100937865,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False
8216-AZUUZ,-0.440327089412664,0.3902543753988342,1.183419344478183,0.8913529006215046,0,1.247970876828034,25-48,1.000853606642837,-0.6834760994738991,-0.4945723100937865,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
9153-BTBVV,-0.440327089412664,1.5718292524118322,-1.322910085587596,-0.23396190723659946,0,-1.3288372231071293,61-72,-0.9991471213800188,1.4631089525584626,-0.4945723100937865,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4074-SJFFA,-0.440327089412664,-1.2802480369298874,-0.33400689534280925,-0.9832085198432,1,-0.3329415830658581,0-12,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
3269-ATYWD,2.271039016322759,0.2680224915699033,1.025527238472713,0.6510822071278763,1,1.046473021370699,25-48,1.000853606642837,-0.6834760994738991,-0.4945723100937865,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5186-PEIZU,-0.440327089412664,0.10504664646466222,-1.5140426349626388,-0.7348640957382357,0,-1.5621746766476015,25-48,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1074-AMIOH,-0.440327089412664,0.8384379494382472,1.4443568249293284,1.6111281905594048,0,1.5632121435100237,49-60,1.000853606642837,1.4631089525584626,2.0219490246236567,False,True,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4910-GMJOT,-0.440327089412664,-1.2802480369298874,0.9906247729346612,-0.9656271993589527,1,0.9873054963066478,0-12,1.000853606642837,-0.6834760994738991,-0.4945723100937865,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
0354-WYROK,2.271039016322759,-0.05792919864057891,1.1335586794238242,0.27706553358908903,1,0.9645416943147962,25-48,1.000853606642837,-0.6834760994738991,-0.4945723100937865,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
4361-FEBGN,-0.440327089412664,0.6347181430566958,-1.4841262359300234,-0.5736983147370928,0,-1.468383060440252,25-48,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
7748-UMTRK,2.271039016322759,-0.09867315991688919,1.213335743510798,0.3049485813834285,0,1.1380488893090297,25-48,1.000853606642837,-0.6834760994738991,-0.4945723100937865,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
0380-ZCSBI,-0.440327089412664,-0.9135523854430948,-1.4891123024354593,-0.9196995842420105,0,-1.4885304946973013,0-12,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
7145-FEJWU,-0.440327089412664,-0.8320644628904743,1.346297516989089,-0.44456274370223214,0,1.3750694074272432,0-12,1.000853606642837,-0.6834760994738991,-0.4945723100937865,False,False,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
6463-MVYRY,2.271039016322759,1.0014137945434884,0.1679237995377378,0.7587098892390968,0,0.17985332141207183,49-60,-0.9991471213800188,1.4631089525584626,-0.4945723100937865,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3969-JQABI,-0.440327089412664,1.0421577558197987,0.015017760037703748,0.6654428591168913,0,0.01898340529627618,49-60,-0.9991471213800188,1.4631089525584626,-0.4945723100937865,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False
9624-EGDEQ,-0.440327089412664,0.18653456901728277,-1.495760391109374,-0.6485457681913602,0,-1.4185895001774556,25-48,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
